Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device
2024-04-19,7030981,0.88,6187263,1.664,10295605.632,1.301,13394582.927,Mobile
2024-04-20,2181419,0.846,1845480,2.11,3893962.8,1.517,5907141.568,Desktop
2024-04-21,6410160,0.639,4096092,0.986,4038746.712,0.766,3093679.981,Mobile
2024-04-22,3116133,0.785,2446164,2.08,5088021.12,1.349,6863740.491,Desktop
2024-04-22,1014875,0.198,200945,0.875,175826.875,1.123,197453.581,Desktop
2024-04-23,2230482,0.234,521932,2.197,1146684.604,1.497,1716586.852,Mobile
2024-04-24,2388501,0.068,162418,2.13,345950.34,0.996,344566.539,Mobile
2024-04-25,2626516,0.434,1139907,2.196,2503235.772,1.505,3767369.837,Mobile
2024-04-25,9838109,0.943,9277336,0.486,4508785.296,1.166,5257243.655,Mobile
2024-04-26,5127886,0.458,2348571,1.203,2825330.913,0.982,2774474.957,Desktop
2024-04-27,3225350,0.507,1635252,1.984,3244339.968,1.499,4863265.612,Mobile
2024-04-28,1648452,0.057,93961,0.352,33074.272,1.539,50901.305,Mobile
2024-04-28,993997,0.148,147111,0.379,55755.069,0.944,52632.785,Desktop
2024-04-29,3106328,0.019,59020,1.319,77847.38,0.815,63445.615,Desktop
2024-04-30,2370095,0.295,699178,0.356,248907.368,1.217,302920.267,Mobile
2024-04-30,3648210,0.601,2192574,1.672,3665983.728,0.846,3101422.234,Mobile
2024-05-01,8728645,0.538,4696011,0.944,4433034.384,1.183,5244279.676,Desktop
2024-05-02,2942784,0.224,659183,1.424,938676.592,0.854,801629.81,Desktop
2024-05-03,1174456,0.571,670614,0.897,601540.758,0.901,541988.223,Mobile
2024-05-03,5274068,0.42,2215108,1.08,2392316.64,1.076,2574132.705,Mobile
2024-05-04,1323689,0.28,370632,1.58,585598.56,1.396,817495.59,Desktop
2024-05-05,4512723,0.29,1308689,2.342,3064949.638,1.356,4156071.709,Mobile
2024-05-06,734566,0.169,124141,0.309,38359.569,1.327,50903.148,Desktop
2024-05-06,8475495,0.68,5763336,2.042,11768732.112,1.069,12580774.628,Desktop
2024-05-07,7855905,0.84,6598960,0.705,4652266.8,0.966,4494089.729,Desktop
2024-05-08,9422536,0.647,6096380,1.267,7724113.46,1.404,10844655.298,Desktop
2024-05-08,2260118,0.217,490445,1.55,760189.75,0.769,584585.918,Desktop
2024-05-09,5061681,0.423,2141091,1.585,3393629.235,0.835,2833680.411,Mobile
2024-05-10,8673441,0.672,5828552,0.53,3089132.56,0.952,2940854.197,Desktop
2024-05-11,8117972,0.798,6478141,1.991,12897978.731,1.535,19798397.352,Mobile
2024-05-11,8358029,0.931,7781324,2.321,18060453.004,1.084,19577531.056,Mobile
2024-05-12,128837,0.737,94952,0.669,63522.888,1.361,86454.651,Mobile
2024-05-13,4154886,0.736,3057996,0.319,975500.724,0.824,803812.597,Desktop
2024-05-14,5560996,0.452,2513570,0.357,897344.49,0.951,853374.61,Mobile
2024-05-14,408313,0.377,153934,2.133,328341.222,1.118,367085.486,Mobile
2024-05-15,537945,0.645,346974,1.854,643289.796,0.935,601475.959,Desktop
2024-05-16,8238731,0.247,2034966,0.279,567755.514,1.086,616582.488,Mobile
2024-05-17,5827837,0.221,1287951,1.127,1451520.777,1.142,1657636.727,Mobile
2024-05-17,9601119,0.298,2861133,1.937,5542014.621,1.126,6240308.463,Desktop
2024-05-18,2455130,0.311,763545,2.341,1787458.845,1.444,2581090.572,Mobile
2024-05-19,5391067,0.723,3897741,1.339,5219075.199,0.781,4076097.73,Desktop
2024-05-19,1219833,0.54,658709,1.508,993333.172,1.108,1100613.155,Mobile
2024-05-20,8843031,0.153,1352983,1.075,1454456.725,1.262,1835524.387,Mobile
2024-05-21,7943393,0.32,2541885,0.221,561756.585,1.118,628043.862,Desktop
2024-05-22,618021,0.631,389971,0.393,153258.603,1.412,216401.147,Mobile
2024-05-22,5557950,0.183,1017104,2.288,2327133.952,1.386,3225407.657,Mobile
2024-05-23,750605,0.702,526924,0.981,516912.444,0.953,492617.559,Mobile
2024-05-24,5967905,0.842,5024976,0.225,1130619.6,1.236,1397445.826,Mobile
2024-05-25,4473186,0.442,1977148,0.396,782950.608,1.218,953633.841,Mobile
2024-05-25,6332361,0.602,3812081,0.781,2977235.261,1.045,3111210.848,Mobile
2024-05-26,1414569,0.294,415883,2.313,961937.379,1.0,961937.379,Mobile
2024-05-27,7356904,0.347,2552845,1.069,2728991.305,1.209,3299350.488,Mobile
2024-05-27,7633688,0.815,6221455,0.789,4908727.995,1.095,5375057.155,Desktop
2024-05-28,6162061,0.276,1700728,2.017,3430368.376,1.236,4239935.313,Desktop
2024-05-29,3211663,0.073,234451,2.062,483437.962,1.117,540000.204,Desktop
2024-05-30,2032077,0.1,203207,2.312,469814.584,0.911,428001.086,Mobile
2024-05-30,7983073,0.762,6083101,1.083,6587998.383,1.041,6858106.317,Mobile
2024-05-31,4230307,0.747,3160039,1.209,3820487.151,0.893,3411695.026,Desktop
2024-06-01,2147990,0.694,1490705,0.94,1401262.7,1.524,2135524.355,Mobile
2024-06-02,8195124,0.521,4269659,2.038,8701565.042,0.985,8571041.566,Desktop
2024-06-02,514280,0.499,256625,1.817,466287.625,1.221,569337.19,Mobile
2024-06-03,9172095,0.275,2522326,2.14,5397777.64,1.375,7421944.255,Desktop
2024-06-04,6880120,0.475,3268057,1.172,3830162.804,1.164,4458309.504,Mobile
2024-06-05,3659748,0.612,2239765,1.947,4360822.455,1.256,5477193.003,Mobile
2024-06-05,3366174,0.621,2090394,2.281,4768188.714,1.397,6661159.633,Desktop
2024-06-06,3889277,0.884,3438120,2.158,7419462.96,1.186,8799483.071,Desktop
2024-06-07,5172052,0.86,4447964,2.107,9371860.148,0.927,8687714.357,Desktop
2024-06-07,9627133,0.028,269559,1.574,424285.866,1.335,566421.631,Desktop
2024-06-08,5132403,0.696,3572152,1.994,7122871.088,1.038,7393540.189,Desktop
2024-06-09,7352817,0.766,5632257,2.095,11799578.415,1.542,18194949.916,Desktop
2024-06-10,8269520,0.021,173659,1.263,219331.317,1.082,237316.485,Mobile
2024-06-10,83284,0.276,22986,1.519,34915.734,0.984,34357.082,Mobile
2024-06-11,2015416,0.167,336574,1.659,558376.266,1.121,625939.794,Desktop
2024-06-12,293964,0.359,105533,0.183,19312.539,1.392,26883.054,Mobile
2024-06-13,4792066,0.155,742770,0.292,216888.84,1.529,331623.036,Mobile
2024-06-13,1570648,0.963,1512534,0.543,821305.962,1.037,851694.283,Desktop
2024-06-14,1377143,0.312,429668,2.019,867499.692,1.388,1204089.572,Desktop
2024-06-15,5822466,0.636,3703088,0.939,3477199.632,1.444,5021076.269,Mobile
2024-06-15,85937,0.576,49499,1.357,67170.143,1.117,75029.05,Mobile
2024-06-16,9195222,0.225,2068924,0.973,2013063.052,1.11,2234499.988,Desktop
2024-06-17,7020776,0.083,582724,1.349,786094.676,1.537,1208227.517,Desktop
2024-06-18,1318085,0.802,1057104,0.95,1004248.8,1.079,1083584.455,Mobile
2024-06-18,3454162,0.193,666653,1.873,1248641.069,1.005,1254884.274,Mobile
2024-06-19,3148395,0.766,2411670,1.024,2469550.08,1.261,3114102.651,Desktop
2024-06-20,6723433,0.753,5062745,2.127,10768458.615,1.234,13288277.931,Desktop
2024-06-21,8467447,0.81,6858632,0.663,4547273.016,1.383,6288878.581,Mobile
2024-06-21,1717246,0.931,1598756,0.92,1470855.52,0.85,1250227.192,Mobile
2024-06-22,9180928,0.008,73447,1.99,146159.53,1.198,175099.117,Desktop
2024-06-23,8530920,0.573,4888217,1.936,9463588.112,0.973,9208071.233,Mobile
2024-06-24,691276,0.265,183188,2.065,378283.22,1.298,491011.62,Desktop
2024-06-24,3387490,0.009,30487,1.732,52803.484,1.245,65740.338,Desktop
2024-06-25,9118498,0.666,6072919,0.758,4603272.602,1.514,6969354.719,Desktop
2024-06-26,1388092,0.118,163794,2.288,374760.672,1.334,499930.736,Desktop
2024-06-26,7949085,0.675,5365632,1.558,8359654.656,1.342,11218656.548,Mobile
2024-06-27,2513511,0.046,115621,1.41,163025.61,1.165,189924.836,Mobile
2024-06-28,8339309,0.617,5145353,1.358,6987389.374,1.099,7679140.922,Desktop
2024-06-29,4126153,0.644,2657242,0.935,2484521.27,0.832,2067121.697,Mobile
2024-06-29,6750539,0.52,3510280,1.127,3956085.56,1.498,5926216.169,Desktop
2024-06-30,6801169,0.439,2985713,0.292,871828.196,0.885,771567.953,Mobile
2024-07-01,5334302,0.598,3189912,0.728,2322255.936,0.998,2317611.424,Desktop
2024-07-02,7374795,0.674,4970611,1.371,6814707.681,1.286,8763714.078,Desktop
2024-07-02,6095437,0.787,4797108,1.805,8658779.94,0.915,7922783.645,Desktop
2024-07-03,846462,0.557,471479,1.365,643568.835,1.538,989808.868,Desktop
2024-07-04,3247408,0.456,1480818,1.038,1537089.084,0.949,1458697.541,Desktop
2024-07-04,1898479,0.753,1429554,2.171,3103561.734,0.887,2752859.258,Mobile
2024-07-05,4538925,0.181,821545,2.326,1910913.67,0.763,1458027.13,Desktop
2024-07-06,5656762,0.067,379003,0.275,104225.825,0.765,79732.756,Desktop
2024-07-07,2882409,0.436,1256730,1.194,1500535.62,1.531,2297320.034,Mobile
2024-07-07,8940416,0.844,7545711,1.276,9628327.236,1.547,14895022.234,Mobile
2024-07-08,3175791,0.5,1587895,0.462,733607.49,1.015,744611.602,Mobile
2024-07-09,8250632,0.928,7656586,1.19,9111337.34,1.209,11015606.844,Mobile
2024-07-10,9008940,0.471,4243210,0.233,988667.93,0.923,912540.499,Mobile
2024-07-10,3856676,0.584,2252298,0.184,414422.832,1.491,617904.443,Mobile
2024-07-11,5212513,0.536,2793906,1.911,5339154.366,1.1,5873069.803,Mobile
2024-07-12,3596739,0.597,2147253,1.014,2177314.542,1.478,3218070.893,Desktop
2024-07-13,8523782,0.642,5472268,1.209,6615972.012,1.33,8799242.776,Mobile
2024-07-13,986090,0.132,130163,1.301,169342.063,1.193,202025.081,Mobile
2024-07-14,2289216,0.981,2245720,2.182,4900161.04,1.344,6585816.438,Desktop
2024-07-15,4738110,0.784,3714678,1.837,6823863.486,1.076,7342477.111,Desktop
2024-07-15,1012655,0.02,20253,0.802,16242.906,1.182,19199.115,Mobile
2024-07-16,2633737,0.723,1904191,2.132,4059735.212,1.429,5801361.618,Mobile
2024-07-17,5459342,0.321,1752448,1.168,2046859.264,1.301,2662963.902,Desktop
2024-07-18,1538909,0.278,427816,1.235,528352.76,1.101,581716.389,Mobile
2024-07-18,8537177,0.585,4994248,1.45,7241659.6,1.257,9102766.117,Mobile
2024-07-19,4470578,0.685,3062345,0.123,376668.435,1.307,492305.645,Mobile
2024-07-20,992544,0.385,382129,0.133,50823.157,1.243,63173.184,Desktop
2024-07-21,4468811,0.494,2207592,1.134,2503409.328,1.259,3151792.344,Desktop
2024-07-21,1334257,0.869,1159469,1.719,1993127.211,1.071,2134639.243,Desktop
2024-07-22,3946463,0.134,528826,0.751,397148.326,1.178,467840.728,Desktop
2024-07-23,1058620,0.751,795023,1.868,1485102.964,1.243,1845982.984,Desktop
2024-07-23,2840068,0.338,959942,0.555,532767.81,1.316,701122.438,Mobile
2024-07-24,3104483,0.328,1018270,1.677,1707638.79,1.024,1748622.121,Mobile
2024-07-25,3751740,0.7,2626218,1.204,3161966.472,1.342,4243359.005,Mobile
2024-07-26,5634912,0.536,3020312,2.295,6931616.04,1.505,10432082.14,Mobile
2024-07-26,9306946,0.648,6030901,1.983,11959276.683,0.971,11612457.659,Mobile
2024-07-27,9509488,0.392,3727719,0.343,1278607.617,1.153,1474234.582,Desktop
2024-07-28,423103,0.448,189550,0.83,157326.5,1.25,196658.125,Mobile
2024-07-29,5559744,0.511,2841029,0.359,1019929.411,1.026,1046447.576,Mobile
2024-07-29,4944630,0.914,4519391,2.036,9201480.076,1.086,9992807.363,Desktop
2024-07-30,3824124,0.831,3177847,2.277,7235957.619,1.112,8046384.872,Desktop
2024-07-31,3908789,0.85,3322470,0.982,3262665.54,1.058,3451900.141,Desktop
2024-08-01,7847496,0.254,1993263,0.427,851123.301,0.807,686856.504,Mobile
2024-08-01,4144045,0.118,488997,0.558,272860.326,1.389,379002.993,Mobile
2024-08-02,4699913,0.008,37599,0.683,25680.117,0.865,22213.301,Mobile
2024-08-03,3954536,0.743,2938220,0.785,2306502.7,1.329,3065342.088,Desktop
2024-08-03,9641522,0.596,5746347,2.347,13486676.409,1.435,19353380.647,Mobile
2024-08-04,1856425,0.232,430690,1.566,674460.54,0.908,612410.17,Mobile
2024-08-05,7226771,0.23,1662157,2.285,3798028.745,1.199,4553836.465,Desktop
2024-08-06,8824364,0.678,5982918,0.219,1310259.042,1.548,2028280.997,Desktop
2024-08-06,6735974,0.318,2142039,2.158,4622520.162,0.768,3550095.484,Desktop
2024-08-07,7227134,0.43,3107667,1.196,3716769.732,1.371,5095691.303,Mobile
2024-08-08,5473819,0.17,930549,1.122,1044075.978,1.054,1100456.081,Mobile
2024-08-09,2669043,0.733,1956408,1.077,2107051.416,1.444,3042582.245,Desktop
2024-08-09,2046382,0.77,1575714,1.727,2721258.078,0.959,2609686.497,Mobile
2024-08-10,6762502,0.086,581575,0.374,217509.05,1.114,242305.082,Mobile
2024-08-11,7124445,0.94,6696978,0.462,3094003.836,0.923,2855765.541,Mobile
2024-08-11,4366632,0.907,3960535,2.068,8190386.38,1.334,10925975.431,Desktop
2024-08-12,9735846,0.381,3709357,0.405,1502289.585,1.082,1625477.331,Mobile
2024-08-13,4497813,0.917,4124494,2.131,8789296.714,0.893,7848841.966,Mobile
2024-08-14,288169,0.139,40055,1.692,67773.06,0.995,67434.195,Mobile
2024-08-14,5562725,0.194,1079168,1.128,1217301.504,1.498,1823517.653,Mobile
2024-08-15,5738132,0.312,1790297,1.287,2304112.239,1.004,2313328.688,Desktop
2024-08-16,7504557,0.817,6131223,1.541,9448214.643,1.129,10667034.332,Mobile
2024-08-17,978948,0.342,334800,2.321,777070.8,0.97,753758.676,Mobile
2024-08-17,5955560,0.409,2435824,1.697,4133593.328,0.897,3707833.215,Mobile
2024-08-18,1826291,0.251,458399,1.99,912214.01,1.336,1218717.917,Desktop
2024-08-19,2915829,0.8,2332663,1.546,3606296.998,0.967,3487289.197,Mobile
2024-08-20,7447924,0.199,1482136,1.359,2014222.824,1.221,2459366.068,Desktop
2024-08-20,9246803,0.113,1044888,1.714,1790938.032,1.426,2553877.634,Desktop
2024-08-21,316829,0.769,243641,0.456,111100.296,1.446,160651.028,Mobile
2024-08-22,319258,0.963,307445,0.753,231506.085,1.504,348185.152,Desktop
2024-08-22,1302918,0.093,121171,0.404,48953.084,1.332,65205.508,Desktop
2024-08-23,1247681,0.93,1160343,2.286,2652544.098,0.811,2151213.263,Mobile
2024-08-24,1533341,0.158,242267,0.513,124282.971,0.926,115086.031,Mobile
2024-08-25,7125252,0.48,3420120,0.804,2749776.48,1.545,4248404.662,Desktop
2024-08-25,5075193,0.238,1207895,0.55,664342.25,0.757,502907.083,Desktop
2024-08-26,6527255,0.183,1194487,0.104,124226.648,0.997,123853.968,Desktop
2024-08-27,6854976,0.574,3934756,1.085,4269210.26,1.14,4866899.696,Mobile
2024-08-28,4761198,0.458,2180628,1.621,3534797.988,1.149,4061482.888,Mobile
2024-08-28,7104578,0.236,1676680,1.765,2959340.2,0.932,2758105.066,Mobile
2024-08-29,1470173,0.481,707153,2.316,1637766.348,1.474,2414067.597,Mobile
2024-08-30,9191568,0.678,6231883,1.211,7546810.313,0.991,7478889.02,Mobile
2024-08-30,6341957,0.065,412227,0.497,204876.819,1.452,297481.141,Desktop
2024-08-31,9945774,0.838,8334558,0.44,3667205.52,1.065,3905573.879,Mobile
2024-09-01,1538126,0.608,935180,2.297,2148108.46,1.139,2446695.536,Mobile
2024-09-02,6606960,0.811,5358244,1.315,7046090.86,1.024,7215197.041,Desktop
2024-09-02,3040657,0.703,2137581,0.847,1810531.107,0.828,1499119.757,Desktop
2024-09-03,6420789,0.968,6215323,2.095,13021101.685,1.434,18672259.816,Desktop
2024-09-04,6904782,0.263,1815957,0.202,366823.314,1.203,441288.447,Mobile
2024-09-05,7993694,0.092,735419,1.795,1320077.105,1.299,1714780.159,Mobile
2024-09-05,5729594,0.647,3707047,0.701,2598639.947,1.424,3700463.285,Desktop
2024-09-06,4337967,0.597,2589766,2.272,5883948.352,0.762,4483568.644,Desktop
2024-09-07,6370941,0.765,4873769,1.55,7554341.95,0.927,7002874.988,Mobile
2024-09-08,2657165,0.4,1062866,0.466,495295.556,1.103,546310.998,Desktop
2024-09-08,180454,0.614,110798,0.763,84538.874,1.322,111760.391,Desktop
2024-09-09,4545279,0.478,2172643,1.739,3778226.177,0.939,3547754.38,Mobile
2024-09-10,8360731,0.029,242461,0.863,209243.843,1.32,276201.873,Mobile
2024-09-10,4799283,0.462,2217268,0.349,773826.532,1.254,970378.471,Mobile
2024-09-11,4573170,0.091,416158,2.13,886416.54,1.001,887302.957,Mobile
2024-09-12,7419419,0.321,2381633,1.602,3815376.066,1.295,4940912.005,Desktop
2024-09-13,5294180,0.366,1937669,1.834,3553684.946,1.239,4403015.648,Mobile
2024-09-13,2722416,0.667,1815851,0.376,682759.976,0.925,631552.978,Mobile
2024-09-14,60612,0.172,10425,0.542,5650.35,1.293,7305.903,Mobile
2024-09-15,2637797,0.592,1561575,0.168,262344.6,1.259,330291.851,Mobile
2024-09-16,5518686,0.3,1655605,0.696,1152301.08,1.337,1540626.544,Desktop
2024-09-16,9733464,0.023,223869,1.737,388860.453,0.851,330920.246,Mobile
2024-09-17,4507407,0.734,3308436,0.534,1766704.824,1.209,2135946.132,Desktop
2024-09-18,4924372,0.824,4057682,1.504,6102753.728,0.838,5114107.624,Desktop
2024-09-18,9940114,0.412,4095326,0.87,3562933.62,0.932,3320654.134,Desktop
2024-09-19,8512331,0.38,3234685,0.12,388162.2,0.879,341194.574,Desktop
2024-09-20,7022326,0.207,1453621,0.728,1058236.088,1.06,1121730.253,Desktop
2024-09-21,9772074,0.251,2452790,0.441,1081680.39,0.99,1070863.586,Mobile
2024-09-21,1983996,0.612,1214205,1.494,1814022.27,1.413,2563213.468,Desktop
2024-09-22,7342679,0.893,6557012,1.427,9356856.124,1.258,11770925.004,Mobile
2024-09-23,2372449,0.561,1330943,2.241,2982643.263,1.048,3125810.14,Mobile
2024-09-24,4158396,0.338,1405537,0.428,601569.836,0.945,568483.495,Desktop
2024-09-24,9157246,0.458,4194018,0.279,1170131.022,1.433,1676797.755,Desktop
2024-09-25,9821544,0.293,2877712,1.72,4949664.64,0.834,4128020.31,Desktop
2024-09-26,7433187,0.215,1598135,1.472,2352454.72,1.021,2401856.269,Desktop
2024-09-27,7255786,0.543,3939891,0.321,1264705.011,1.036,1310234.391,Desktop
2024-09-27,621344,0.955,593383,0.305,180981.815,1.123,203242.578,Mobile
2024-09-28,2803727,0.455,1275695,0.511,651880.145,1.317,858526.151,Desktop
2024-09-29,5177233,0.004,20708,1.621,33567.668,0.937,31452.905,Mobile
2024-09-29,243999,0.436,106383,1.434,152553.222,1.211,184741.952,Desktop
2024-09-30,2716788,0.807,2192447,0.907,1988549.429,1.415,2813797.442,Desktop
2024-10-01,8668284,0.278,2409782,2.149,5178621.518,1.312,6794351.432,Mobile
2024-10-02,3463998,0.31,1073839,0.148,158928.172,1.108,176092.415,Desktop
2024-10-02,9114955,0.582,5304903,0.638,3384528.114,1.014,3431911.508,Desktop
2024-10-03,7025426,0.065,456652,0.988,451172.176,0.8,360937.741,Mobile
2024-10-04,346572,0.953,330283,0.782,258281.306,1.372,354361.952,Mobile
2024-10-05,9993552,0.3,2998065,1.789,5363538.285,0.902,4837911.533,Mobile
2024-10-05,1900501,0.219,416209,0.807,335880.663,1.484,498446.904,Desktop
2024-10-06,5003392,0.455,2276543,0.889,2023846.727,1.094,2214088.319,Desktop
2024-10-07,7360988,0.342,2517457,0.204,513561.228,1.474,756989.25,Mobile
2024-10-07,34774,0.833,28966,0.523,15149.218,1.136,17209.512,Mobile
2024-10-08,9498028,0.479,4549555,1.115,5072753.825,1.375,6975036.509,Desktop
2024-10-09,1509292,0.499,753136,1.153,868365.808,1.142,991673.753,Mobile
2024-10-10,9408509,0.641,6030854,1.573,9486533.342,1.047,9932400.409,Desktop
2024-10-10,9987668,0.884,8829098,0.892,7875555.416,1.427,11238417.579,Desktop
2024-10-11,1714280,0.597,1023425,0.441,451330.425,0.843,380471.548,Desktop
2024-10-12,1377619,0.132,181845,1.323,240580.935,1.193,287013.055,Desktop
2024-10-13,8442508,0.516,4356334,0.122,531472.748,1.415,752033.938,Desktop
2024-10-13,2670554,0.483,1289877,0.399,514660.923,0.971,499735.756,Desktop
2024-10-14,1456723,0.091,132561,0.708,93853.188,1.35,126701.804,Desktop
2024-10-15,1463981,0.179,262052,1.31,343288.12,1.083,371781.034,Mobile
2024-10-16,2945107,0.39,1148591,1.993,2289141.863,1.475,3376484.248,Desktop
2024-10-16,4870025,0.615,2995065,0.707,2117510.955,1.032,2185271.306,Mobile
2024-10-17,7371738,0.424,3125616,2.019,6310618.704,0.987,6228580.661,Mobile
2024-10-18,1541958,0.366,564356,1.099,620227.244,1.474,914214.958,Desktop
2024-10-18,2727331,0.36,981839,2.268,2226810.852,1.2,2672173.022,Mobile
2024-10-19,9599348,0.251,2409436,0.601,1448071.036,0.97,1404628.905,Desktop
2024-10-20,1321950,0.45,594877,1.852,1101712.204,1.546,1703247.067,Desktop
2024-10-21,9259430,0.599,5546398,0.479,2656724.642,0.831,2207738.178,Mobile
2024-10-21,6486411,0.098,635668,1.154,733560.872,1.186,870003.194,Mobile
2024-10-22,2199254,0.503,1106224,0.301,332973.424,0.8,266378.739,Desktop
2024-10-23,8486902,0.421,3572985,1.108,3958867.38,0.91,3602569.316,Desktop
2024-10-24,3921055,0.209,819500,2.159,1769300.5,1.203,2128468.502,Mobile
2024-10-24,8615273,0.054,465224,2.296,1068154.304,0.889,949589.176,Mobile
2024-10-25,1000439,0.412,412180,0.818,337163.24,1.134,382343.114,Desktop
2024-10-26,9778012,0.943,9220665,1.555,14338134.075,1.489,21349481.638,Mobile
2024-10-26,4478756,0.892,3995050,1.455,5812797.75,1.098,6382451.93,Mobile
2024-10-27,3385417,0.885,2996094,2.058,6165961.452,1.117,6887378.942,Desktop
2024-10-28,4950770,0.353,1747621,0.458,800410.418,0.891,713165.682,Desktop
2024-10-29,6346353,0.501,3179522,1.83,5818525.26,1.051,6115270.048,Mobile
2024-10-29,326259,0.189,61662,0.812,50069.544,1.138,56979.141,Desktop
2024-10-30,7651617,0.997,7628662,0.322,2456429.164,1.056,2593989.197,Mobile
2024-10-31,5122078,0.394,2018098,0.644,1299655.112,1.536,1996270.252,Mobile
2024-11-01,8229579,0.628,5168175,0.718,3710749.65,0.932,3458418.674,Mobile
2024-11-01,1324251,0.806,1067346,1.98,2113345.08,1.414,2988269.943,Desktop
2024-11-02,7366451,0.758,5583769,2.034,11357386.146,1.139,12936062.82,Desktop
2024-11-03,7406778,0.304,2251660,1.653,3721993.98,0.956,3558226.245,Desktop
2024-11-04,477460,0.039,18620,0.934,17391.08,0.884,15373.715,Mobile
2024-11-04,9221457,0.835,7699916,1.41,10856881.56,1.29,14005377.212,Desktop
2024-11-05,1771530,0.81,1434939,0.724,1038895.836,1.149,1193691.316,Desktop
2024-11-06,1613724,0.827,1334549,0.463,617896.187,1.529,944763.27,Mobile
2024-11-06,4547212,0.738,3355842,0.567,1902762.414,0.944,1796207.719,Mobile
2024-11-07,6994686,0.041,286782,2.012,577005.384,1.256,724718.762,Desktop
2024-11-08,7796959,0.842,6565039,1.354,8889062.806,1.307,11618005.087,Desktop
2024-11-09,2521590,0.607,1530605,1.582,2421417.11,1.051,2544909.383,Desktop
2024-11-09,2989317,0.935,2795011,1.498,4186926.478,1.085,4542815.229,Desktop
2024-11-10,1496221,0.579,866311,1.026,888835.086,1.354,1203482.706,Mobile
2024-11-11,9755728,0.857,8360658,0.609,5091640.722,1.506,7668010.927,Mobile
2024-11-12,5950134,0.644,3831886,1.628,6238310.408,1.369,8540246.949,Desktop
2024-11-12,2238548,1.0,2238548,1.965,4398746.82,0.883,3884093.442,Mobile
2024-11-13,2184903,0.789,1723888,1.055,1818701.84,0.925,1682299.202,Desktop
2024-11-14,975612,0.681,664391,1.531,1017182.621,1.508,1533911.392,Desktop
2024-11-14,8128519,0.501,4072388,1.89,7696813.32,0.859,6611562.642,Desktop
2024-11-15,7966327,0.724,5767620,1.108,6390522.96,1.411,9017027.897,Desktop
2024-11-16,9709312,0.257,2495293,1.937,4833382.541,0.756,3654037.201,Mobile
2024-11-17,8735280,0.234,2044055,0.978,1999085.79,1.391,2780728.334,Mobile
2024-11-17,4678119,0.604,2825583,1.494,4221421.002,1.417,5981753.56,Mobile
2024-11-18,2951760,0.881,2600500,1.558,4051579.0,1.548,6271844.292,Mobile
2024-11-19,8485258,0.097,823070,1.519,1250243.33,0.806,1007696.124,Mobile
2024-11-20,6029825,0.916,5523319,1.53,8450678.07,1.444,12202779.133,Mobile
2024-11-20,6433436,0.605,3892228,1.025,3989533.7,1.494,5960363.348,Desktop
2024-11-21,8876293,0.937,8317086,0.666,5539179.276,0.923,5112662.472,Mobile
2024-11-22,2199697,0.994,2186498,1.047,2289263.406,1.077,2465536.688,Desktop
2024-11-23,5342248,0.099,528882,1.727,913379.214,0.913,833915.222,Desktop
2024-11-23,2884557,0.773,2229762,1.206,2689092.972,1.25,3361366.215,Mobile
2024-11-24,8000968,0.752,6016727,1.687,10150218.449,1.231,12494918.911,Desktop
2024-11-25,5652516,0.121,683954,0.992,678482.368,0.869,589601.178,Desktop
2024-11-25,1627977,0.288,468857,0.235,110181.395,1.114,122742.074,Desktop
2024-11-26,824652,0.437,360372,0.119,42884.268,1.051,45071.366,Desktop
2024-11-27,5010283,0.337,1688465,0.44,742924.6,1.148,852877.441,Mobile
2024-11-28,8671760,0.692,6000857,0.985,5910844.145,1.43,8452507.127,Desktop
2024-11-28,6316907,0.492,3107918,1.287,3999890.466,1.177,4707871.078,Mobile
2024-11-29,1460738,0.87,1270842,0.918,1166632.956,1.537,1793114.853,Mobile
2024-11-30,4000349,0.031,124010,0.372,46131.72,1.36,62739.139,Mobile
2024-12-01,340021,0.531,180551,2.251,406420.301,1.449,588903.016,Desktop
2024-12-01,6844825,0.067,458603,1.579,724134.137,0.855,619134.687,Mobile
2024-12-02,503483,0.637,320718,1.174,376522.932,1.539,579468.792,Desktop
2024-12-03,5247168,0.243,1275061,2.13,2715879.93,0.984,2672425.851,Mobile
2024-12-03,7663168,0.32,2452213,1.194,2927942.322,1.517,4441688.502,Desktop
2024-12-04,7548824,0.524,3955583,0.267,1056140.661,1.084,1144856.477,Desktop
2024-12-05,5426442,0.736,3993861,0.675,2695856.175,1.312,3536963.302,Desktop
2024-12-06,1037876,0.751,779444,1.68,1309465.92,1.503,1968127.278,Mobile
2024-12-06,5182673,0.124,642651,0.224,143953.824,1.07,154030.592,Desktop
2024-12-07,6179472,0.505,3120633,1.69,5273869.77,1.125,5933103.491,Desktop
2024-12-08,1979463,0.959,1898305,0.746,1416135.53,1.353,1916031.372,Mobile
2024-12-09,2065309,0.509,1051242,0.223,234426.966,1.455,341091.236,Desktop
2024-12-09,4838559,0.143,691913,1.758,1216383.054,1.216,1479121.794,Desktop
2024-12-10,8667202,0.811,7029100,2.22,15604602.0,1.475,23016787.95,Desktop
2024-12-11,5467518,0.745,4073300,2.209,8997919.7,1.267,11400364.26,Mobile
2024-12-12,4925128,0.381,1876473,1.261,2366232.453,0.939,2221892.273,Desktop
2024-12-12,8975496,0.449,4029997,1.416,5706475.752,1.542,8799385.61,Desktop
