Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device
2024-04-19,4261815,0.402,1713249,0.219,375201.531,1.183,443863.411,Desktop
2024-04-19,4593602,0.809,3716224,0.331,1230070.144,1.014,1247291.126,Mobile
2024-04-20,5871264,0.582,3417075,1.574,5378476.05,1.057,5685049.185,Mobile
2024-04-21,3086849,0.403,1244000,0.647,804868.0,1.182,951353.976,Desktop
2024-04-22,8785410,0.298,2618052,1.103,2887711.356,0.858,2477656.343,Desktop
2024-04-22,565344,0.878,496372,1.177,584229.844,0.927,541581.065,Mobile
2024-04-23,8919668,0.938,8366648,1.87,15645631.76,0.853,13345723.891,Desktop
2024-04-24,6556368,0.958,6281000,2.03,12750430.0,0.911,11615641.73,Mobile
2024-04-25,3665193,0.624,2287080,1.973,4512408.84,1.218,5496113.967,Mobile
2024-04-25,1460309,0.324,473140,0.97,458945.8,1.338,614069.48,Mobile
2024-04-26,8952615,0.926,8290121,2.335,19357432.535,1.469,28436068.394,Desktop
2024-04-27,4561406,0.963,4392633,0.987,4335528.771,0.931,4036377.286,Desktop
2024-04-28,6755221,0.825,5573057,1.929,10750426.953,0.781,8396083.45,Desktop
2024-04-28,8595836,0.312,2681900,1.431,3837798.9,1.505,5775887.344,Desktop
2024-04-29,296609,0.86,255083,1.488,379563.504,1.058,401578.187,Mobile
2024-04-30,8125813,0.057,463171,1.141,528478.111,1.475,779505.214,Desktop
2024-04-30,6581728,0.92,6055189,0.923,5588939.447,1.015,5672773.539,Mobile
2024-05-01,7163366,0.968,6934138,1.003,6954940.414,0.833,5793465.365,Desktop
2024-05-02,2808653,0.077,216266,0.571,123487.886,1.255,154977.297,Mobile
2024-05-03,6282584,0.548,3442856,0.844,2905770.464,1.545,4489415.367,Mobile
2024-05-03,6594012,0.788,5196081,1.825,9482847.825,0.961,9113016.76,Desktop
2024-05-04,3269481,0.487,1592237,2.167,3450377.579,1.392,4802925.59,Desktop
2024-05-05,5434904,0.135,733712,0.492,360986.304,1.262,455564.716,Mobile
2024-05-06,6014412,0.8,4811529,1.377,6625475.433,0.81,5366635.101,Desktop
2024-05-06,5713931,0.798,4559716,1.733,7901987.828,1.054,8328695.171,Desktop
2024-05-07,9535346,0.752,7170580,1.576,11300834.08,0.945,10679288.206,Desktop
2024-05-08,5080765,0.511,2596270,1.162,3016865.74,1.335,4027515.763,Desktop
2024-05-08,7564713,0.35,2647649,0.433,1146432.017,1.504,1724233.754,Mobile
2024-05-09,3267583,0.532,1738354,0.937,1628837.698,1.453,2366701.175,Desktop
2024-05-10,3004454,0.015,45066,1.084,48851.544,1.228,59989.696,Desktop
2024-05-11,300717,0.173,52024,0.572,29757.728,1.445,42999.917,Mobile
2024-05-11,1827693,0.807,1474948,0.476,702075.248,1.364,957630.638,Desktop
2024-05-12,8209074,0.318,2610485,2.054,5361936.19,1.512,8107247.519,Desktop
2024-05-13,9518709,0.837,7967159,0.843,6716315.037,1.082,7267052.87,Mobile
2024-05-14,890981,0.632,563099,1.677,944317.023,1.028,970757.9,Desktop
2024-05-14,275105,0.368,101238,1.013,102554.094,1.167,119680.628,Mobile
2024-05-15,5139737,0.841,4322518,1.118,4832575.124,1.356,6552971.868,Mobile
2024-05-16,5942651,0.115,683404,2.292,1566361.968,0.865,1354903.102,Mobile
2024-05-17,6442008,0.136,876113,1.841,1612924.033,1.252,2019380.889,Mobile
2024-05-17,9559680,0.897,8575032,1.521,13042623.672,1.013,13212177.78,Desktop
2024-05-18,3198937,0.248,793336,1.606,1274097.616,1.287,1639763.632,Mobile
2024-05-19,358161,0.873,312674,1.638,512160.012,1.51,773361.618,Desktop
2024-05-19,26772,0.61,16330,1.234,20151.22,1.477,29763.352,Mobile
2024-05-20,516106,0.071,36643,1.443,52875.849,1.237,65407.425,Mobile
2024-05-21,4276901,0.465,1988758,0.929,1847556.182,1.476,2726992.925,Desktop
2024-05-22,6080744,0.27,1641800,2.209,3626736.2,0.805,2919522.641,Mobile
2024-05-22,7681798,0.433,3326218,0.351,1167502.518,1.119,1306435.318,Desktop
2024-05-23,3781391,0.019,71846,0.617,44328.982,1.374,60908.021,Desktop
2024-05-24,9836386,0.76,7475653,0.343,2564148.979,0.762,1953881.522,Desktop
2024-05-25,125027,0.619,77391,1.731,133963.821,0.845,113199.429,Desktop
2024-05-25,7708065,0.672,5179819,1.718,8898929.042,1.038,9237088.346,Desktop
2024-05-26,9163701,0.285,2611654,2.212,5776978.648,1.099,6348899.534,Mobile
2024-05-27,1851472,0.938,1736680,1.164,2021495.52,0.976,1972979.628,Mobile
2024-05-27,4482647,0.437,1958916,0.272,532825.152,1.063,566393.137,Mobile
2024-05-28,1304339,0.176,229563,0.351,80576.613,1.009,81301.803,Desktop
2024-05-29,1709861,0.052,88912,0.739,65705.968,1.28,84103.639,Mobile
2024-05-30,3518986,0.809,2846859,0.943,2684588.037,1.289,3460433.98,Mobile
2024-05-30,6580028,0.618,4066457,2.158,8775414.206,0.952,8354194.324,Mobile
2024-05-31,439914,0.742,326416,0.498,162555.168,1.38,224326.132,Mobile
2024-06-01,3754792,0.183,687126,1.005,690561.63,1.425,984050.323,Mobile
2024-06-02,8978907,0.505,4534348,2.326,10546893.448,1.069,11274629.096,Desktop
2024-06-02,2482625,0.642,1593845,0.306,487716.57,1.218,594038.782,Mobile
2024-06-03,6157127,0.882,5430586,1.058,5745559.988,1.256,7216423.345,Desktop
2024-06-04,1668597,0.504,840972,1.431,1203430.932,0.793,954320.729,Mobile
2024-06-05,3119775,0.313,976489,1.393,1360249.177,0.762,1036509.873,Mobile
2024-06-05,9966909,0.847,8441971,2.042,17238504.782,1.198,20651728.729,Mobile
2024-06-06,8408805,0.596,5011647,1.517,7602668.499,1.444,10978253.313,Mobile
2024-06-07,5891120,0.901,5307899,0.122,647563.678,1.229,795855.76,Mobile
2024-06-07,7629833,0.684,5218805,0.867,4524703.935,1.201,5434169.426,Mobile
2024-06-08,8147064,0.28,2281177,0.686,1564887.422,1.35,2112598.02,Mobile
2024-06-09,7027039,0.386,2712437,1.337,3626528.269,1.492,5410780.177,Mobile
2024-06-10,1369934,0.757,1037040,0.535,554816.4,1.181,655238.168,Mobile
2024-06-10,5254434,0.33,1733963,1.602,2777808.726,1.17,3250036.209,Desktop
2024-06-11,3163991,0.552,1746523,2.082,3636260.886,1.248,4538053.586,Desktop
2024-06-12,3101762,0.777,2410069,0.104,250647.176,0.788,197509.975,Mobile
2024-06-13,9975088,0.222,2214469,2.116,4685816.404,0.961,4503069.564,Desktop
2024-06-13,454693,0.822,373757,0.789,294894.273,1.42,418749.868,Mobile
2024-06-14,1651202,0.056,92467,0.301,27832.567,0.804,22377.384,Desktop
2024-06-15,3808159,0.469,1786026,1.011,1805672.286,1.341,2421406.536,Mobile
2024-06-15,913393,0.686,626587,2.229,1396662.423,0.89,1243029.556,Desktop
2024-06-16,6686950,0.605,4045604,1.995,8070979.98,0.805,6497138.884,Mobile
2024-06-17,3848278,0.125,481034,0.676,325178.984,1.496,486467.76,Mobile
2024-06-18,5375563,0.286,1537411,1.917,2947216.887,1.071,3156469.286,Desktop
2024-06-18,4513139,0.713,3217868,1.371,4411697.028,1.393,6145493.96,Mobile
2024-06-19,2677114,0.389,1041397,0.59,614424.23,1.464,899517.073,Mobile
2024-06-20,9557366,0.481,4597093,0.452,2077886.036,1.33,2763588.428,Desktop
2024-06-21,4611236,0.715,3297033,2.052,6765511.716,1.323,8950772.0,Mobile
2024-06-21,6512113,0.054,351654,1.686,592888.644,1.105,655141.952,Desktop
2024-06-22,8783952,0.78,6851482,1.331,9119322.542,0.789,7195145.486,Desktop
2024-06-23,4923361,0.789,3884531,1.76,6836774.56,0.834,5701869.983,Desktop
2024-06-24,7052441,0.165,1163652,0.294,342113.688,1.243,425247.314,Desktop
2024-06-24,2770122,0.991,2745190,0.519,1424753.61,0.814,1159749.439,Desktop
2024-06-25,9947663,0.285,2835083,1.742,4938714.586,1.383,6830242.272,Mobile
2024-06-26,812735,0.024,19505,1.615,31500.575,0.852,26838.49,Mobile
2024-06-26,5102927,0.506,2582081,2.047,5285519.807,0.902,4767538.866,Desktop
2024-06-27,232548,0.304,70694,2.302,162737.588,1.094,178034.921,Mobile
2024-06-28,8515810,0.141,1200729,0.944,1133488.176,0.824,933994.257,Mobile
2024-06-29,3576633,0.711,2542986,2.335,5937872.31,1.124,6674168.476,Desktop
2024-06-29,4914680,0.761,3740071,1.25,4675088.75,0.794,3712020.468,Desktop
2024-06-30,1699241,0.995,1690744,1.533,2591910.552,0.851,2205715.88,Desktop
2024-07-01,3548352,0.502,1781272,1.219,2171370.568,1.108,2405878.589,Desktop
2024-07-02,1069298,0.516,551757,2.128,1174138.896,1.129,1325602.814,Desktop
2024-07-02,1441903,0.766,1104497,1.104,1219364.688,0.959,1169370.736,Mobile
2024-07-03,7409097,0.371,2748774,2.242,6162751.308,0.83,5115083.586,Desktop
2024-07-04,4958,0.865,4288,1.535,6582.08,1.326,8727.838,Mobile
2024-07-04,9669782,0.472,4564137,0.703,3208588.311,1.223,3924103.504,Desktop
2024-07-05,9059468,0.186,1685061,1.195,2013647.895,1.091,2196889.853,Desktop
2024-07-06,6722395,0.432,2904074,1.174,3409382.876,1.401,4776545.409,Desktop
2024-07-07,1531255,0.88,1347504,1.978,2665362.912,1.158,3086490.252,Desktop
2024-07-07,5601623,0.434,2431104,0.84,2042127.36,1.537,3138749.752,Mobile
2024-07-08,9965061,0.777,7742852,2.194,16987817.288,1.45,24632335.068,Desktop
2024-07-09,1662191,0.17,282572,0.394,111333.368,1.342,149409.38,Desktop
2024-07-10,210336,0.005,1051,2.084,2190.284,1.543,3379.608,Mobile
2024-07-10,8079019,0.74,5978474,0.294,1757671.356,0.963,1692637.516,Desktop
2024-07-11,369410,0.415,153305,0.146,22382.53,1.374,30753.596,Desktop
2024-07-12,6686393,0.503,3363255,1.575,5297126.625,1.013,5365989.271,Desktop
2024-07-13,2747380,0.341,936856,1.015,950908.84,1.07,1017472.459,Mobile
2024-07-13,8786546,0.604,5307073,0.485,2573930.405,1.396,3593206.845,Desktop
2024-07-14,1811198,0.486,880242,1.529,1345890.018,1.452,1954232.306,Desktop
2024-07-15,2780017,0.159,442022,0.309,136584.798,0.822,112272.704,Desktop
2024-07-15,2787762,0.18,501797,1.382,693483.454,1.189,824551.827,Mobile
2024-07-16,1550283,0.465,720881,1.626,1172152.506,1.521,1782843.962,Desktop
2024-07-17,1437778,0.752,1081209,0.528,570878.352,1.394,795804.423,Mobile
2024-07-18,6580179,0.189,1243653,1.414,1758525.342,1.228,2159469.12,Mobile
2024-07-18,3985867,0.145,577950,0.641,370465.95,1.002,371206.882,Desktop
2024-07-19,5658166,0.41,2319848,1.162,2695663.376,0.982,2647141.435,Mobile
2024-07-20,7434112,0.698,5189010,0.466,2418078.66,1.163,2812225.482,Mobile
2024-07-21,7192806,0.856,6157041,1.936,11920031.376,1.53,18237648.005,Desktop
2024-07-21,4213532,0.698,2941045,1.674,4923309.33,0.951,4682067.173,Mobile
2024-07-22,5117178,0.432,2210620,0.714,1578382.68,1.351,2132395.001,Desktop
2024-07-23,7354997,0.828,6089937,0.491,2990159.067,1.431,4278917.625,Mobile
2024-07-23,1052646,0.751,790537,1.836,1451425.932,1.102,1599471.377,Mobile
2024-07-24,3981061,0.107,425973,1.192,507759.816,1.278,648917.045,Mobile
2024-07-25,6091793,0.52,3167732,0.986,3123383.752,0.852,2661122.957,Desktop
2024-07-26,8381575,0.813,6814220,0.859,5853414.98,1.221,7147019.691,Desktop
2024-07-26,5170947,0.884,4571117,1.76,8045165.92,1.214,9766831.427,Desktop
2024-07-27,2361175,0.269,635156,0.333,211506.948,1.258,266075.741,Mobile
2024-07-28,2558804,0.052,133057,2.175,289398.975,1.247,360880.522,Mobile
2024-07-29,1936566,0.25,484141,1.595,772204.895,0.878,677995.898,Desktop
2024-07-29,4719438,0.196,925009,1.039,961084.351,0.957,919757.724,Mobile
2024-07-30,548609,0.979,537088,0.605,324938.24,1.065,346059.226,Desktop
2024-07-31,202555,0.431,87301,0.988,86253.388,1.315,113423.205,Desktop
2024-08-01,247480,0.574,142053,2.042,290072.226,0.957,277599.12,Mobile
2024-08-01,2791839,0.748,2088295,0.211,440630.245,0.933,411108.019,Mobile
2024-08-02,7094038,0.685,4859416,1.046,5082949.136,1.208,6140202.556,Mobile
2024-08-03,9840335,0.172,1692537,2.111,3572945.607,1.138,4066012.101,Mobile
2024-08-03,9885543,0.99,9786687,2.092,20473749.204,1.002,20514696.702,Desktop
2024-08-04,8688805,0.804,6985799,2.276,15899678.524,0.828,13164933.818,Mobile
2024-08-05,828831,0.377,312469,0.837,261536.553,1.072,280367.185,Mobile
2024-08-06,6637310,0.388,2575276,1.589,4092113.564,1.307,5348392.428,Desktop
2024-08-06,4736773,0.236,1117878,0.218,243697.404,1.501,365789.803,Desktop
2024-08-07,2570324,0.378,971582,0.1,97158.2,1.259,122322.174,Desktop
2024-08-08,4175102,0.118,492662,0.576,283773.312,1.054,299097.071,Desktop
2024-08-09,9215321,0.097,893886,0.245,219002.07,1.071,234551.217,Desktop
2024-08-09,2647761,0.586,1551587,0.35,543055.45,1.162,631030.433,Desktop
2024-08-10,3471906,0.172,597167,2.288,1366318.096,0.98,1338991.734,Desktop
2024-08-11,8274049,0.536,4434890,0.466,2066658.74,0.781,1614060.476,Desktop
2024-08-11,1463150,0.618,904226,1.581,1429581.306,1.265,1808420.352,Mobile
2024-08-12,9592912,0.858,8230718,0.235,1934218.73,1.33,2572510.911,Desktop
2024-08-13,3294197,0.418,1376974,1.668,2296792.632,0.873,2005099.968,Desktop
2024-08-14,1260478,0.798,1005861,0.522,525059.442,1.11,582815.981,Mobile
2024-08-14,832257,0.068,56593,2.166,122580.438,1.122,137535.251,Mobile
2024-08-15,878626,0.741,651061,1.728,1125033.408,0.944,1062031.537,Mobile
2024-08-16,7956624,0.112,891141,1.665,1483749.765,1.53,2270137.14,Mobile
2024-08-17,4261869,0.639,2723334,1.645,4479884.43,1.096,4909953.335,Desktop
2024-08-17,2104644,0.515,1083891,2.198,2382392.418,1.428,3402056.373,Desktop
2024-08-18,7479368,0.558,4173487,2.085,8701720.395,0.928,8075196.527,Desktop
2024-08-19,9666149,0.324,3131832,2.07,6482892.24,1.519,9847513.313,Desktop
2024-08-20,307354,0.819,251722,0.583,146753.926,1.471,215875.025,Desktop
2024-08-20,7574854,0.242,1833114,0.826,1514152.164,1.018,1541406.903,Mobile
2024-08-21,9228500,0.599,5527871,2.142,11840699.682,1.157,13699689.532,Desktop
2024-08-22,86289,0.725,62559,1.353,84642.327,1.197,101316.865,Mobile
2024-08-22,9843920,0.048,472508,1.788,844844.304,1.19,1005364.722,Mobile
2024-08-23,6904906,0.223,1539794,2.144,3301318.336,1.24,4093634.737,Desktop
2024-08-24,4085459,0.285,1164355,2.112,2459117.76,1.328,3265708.385,Desktop
2024-08-25,3786863,0.248,939142,1.786,1677307.612,0.87,1459257.622,Desktop
2024-08-25,3122455,0.46,1436329,1.575,2262218.175,1.087,2459031.156,Desktop
2024-08-26,130456,0.02,2609,2.004,5228.436,1.38,7215.242,Mobile
2024-08-27,8985077,0.149,1338776,2.191,2933258.216,1.097,3217784.263,Mobile
2024-08-28,9983333,0.665,6638916,1.901,12620579.316,1.516,19132798.243,Mobile
2024-08-28,4388343,0.184,807455,0.238,192174.29,1.44,276730.978,Mobile
2024-08-29,1432694,0.085,121778,1.371,166957.638,1.122,187326.47,Mobile
2024-08-30,2849857,0.009,25648,1.791,45935.568,0.849,38999.297,Desktop
2024-08-30,6966978,0.297,2069192,1.804,3732822.368,1.3,4852669.078,Mobile
2024-08-31,7206509,0.866,6240836,0.32,1997067.52,0.767,1531750.788,Desktop
2024-09-01,294076,0.573,168505,1.953,329090.265,1.185,389971.964,Mobile
2024-09-02,271121,0.5,135560,0.806,109261.36,1.254,137013.745,Mobile
2024-09-02,1899608,0.196,372323,1.748,650820.604,1.347,876655.354,Mobile
2024-09-03,6682549,0.987,6595675,1.822,12017319.85,1.521,18278343.492,Mobile
2024-09-04,9136568,0.437,3992680,2.28,9103310.4,0.825,7510231.08,Desktop
2024-09-05,4907306,0.939,4607960,2.126,9796522.96,0.953,9336086.381,Mobile
2024-09-05,1438738,0.303,435937,0.688,299924.656,1.302,390501.902,Mobile
2024-09-06,3503604,0.799,2799379,0.989,2768585.831,0.987,2732594.215,Desktop
2024-09-07,7621897,0.112,853652,2.139,1825961.628,1.465,2675033.785,Mobile
2024-09-08,1156423,0.881,1018808,0.869,885344.152,1.408,1246564.566,Mobile
2024-09-08,9448881,0.655,6189017,0.403,2494173.851,1.099,2741097.062,Mobile
2024-09-09,8460610,0.472,3993407,1.539,6145853.373,1.312,8063359.625,Desktop
2024-09-10,2600830,0.314,816660,1.054,860759.64,1.296,1115544.493,Desktop
2024-09-10,9864400,0.826,8147994,0.753,6135439.482,1.385,8497583.683,Mobile
2024-09-11,3348897,0.131,438705,1.715,752379.075,1.297,975835.66,Mobile
2024-09-12,7675420,0.336,2578941,1.764,4549251.924,1.31,5959520.02,Mobile
2024-09-13,9407591,0.104,978389,0.446,436361.494,1.092,476506.751,Desktop
2024-09-13,2879352,0.568,1635471,1.391,2274940.161,1.095,2491059.476,Desktop
2024-09-14,98156,0.629,61740,2.061,127246.14,1.455,185143.134,Desktop
2024-09-15,4818904,0.373,1797451,1.768,3177893.368,0.941,2990397.659,Mobile
2024-09-16,9871276,0.818,8074703,0.82,6621256.46,1.482,9812702.074,Desktop
2024-09-16,3693038,0.006,22158,2.145,47528.91,0.974,46293.158,Mobile
2024-09-17,8344356,0.271,2261320,0.773,1748000.36,1.509,2637732.543,Desktop
2024-09-18,277033,0.064,17730,2.215,39271.95,1.003,39389.766,Mobile
2024-09-18,6484098,0.981,6360900,2.271,14445603.9,1.172,16930247.771,Mobile
2024-09-19,9945723,0.271,2695290,2.175,5862255.75,0.934,5475346.87,Desktop
2024-09-20,3931864,0.963,3786385,0.508,1923483.58,0.878,1688818.583,Desktop
2024-09-21,4508053,0.78,3516281,1.819,6396115.139,0.809,5174457.147,Desktop
2024-09-21,887365,0.121,107371,0.793,85145.203,1.266,107793.827,Desktop
2024-09-22,6493812,0.568,3688485,0.542,1999158.87,1.466,2930766.903,Desktop
2024-09-23,1209794,0.812,982352,0.999,981369.648,1.265,1241432.605,Desktop
2024-09-24,921294,0.03,27638,1.137,31424.406,1.097,34472.573,Mobile
2024-09-24,509133,0.982,499968,0.596,297980.928,1.227,365622.599,Desktop
2024-09-25,6926492,0.075,519486,1.351,701825.586,0.778,546020.306,Desktop
2024-09-26,9725276,0.936,9102858,0.356,3240617.448,1.13,3661897.716,Mobile
2024-09-27,4437853,0.817,3625725,0.706,2559761.85,1.481,3791007.3,Desktop
2024-09-27,4544284,0.607,2758380,2.207,6087744.66,1.439,8760264.566,Mobile
2024-09-28,8281519,0.736,6095197,2.136,13019340.792,1.443,18786908.763,Desktop
2024-09-29,3381742,0.967,3270144,2.127,6955596.288,0.919,6392192.989,Desktop
2024-09-29,9610232,0.016,153763,1.119,172060.797,1.189,204580.288,Mobile
2024-09-30,4747112,0.017,80700,1.935,156154.5,1.369,213775.51,Desktop
2024-10-01,1372390,0.943,1294163,0.922,1193218.286,1.543,1841135.815,Desktop
2024-10-02,9239449,0.954,8814434,1.955,17232218.47,1.307,22522509.54,Mobile
2024-10-02,4423200,0.032,141542,1.543,218399.306,1.249,272780.733,Mobile
2024-10-03,8935999,0.009,80423,0.344,27665.512,1.205,33336.942,Desktop
2024-10-04,2287843,0.006,13727,1.579,21674.933,1.155,25034.548,Mobile
2024-10-05,290011,0.025,7250,1.438,10425.5,1.454,15158.677,Mobile
2024-10-05,12954,0.951,12319,0.564,6947.916,1.514,10519.145,Desktop
2024-10-06,8468190,0.357,3023143,2.209,6678122.887,1.452,9696634.432,Mobile
2024-10-07,5953549,0.211,1256198,1.89,2374214.22,0.891,2115424.87,Mobile
2024-10-07,6640063,0.689,4575003,0.993,4542977.979,1.273,5783210.967,Mobile
2024-10-08,8186483,0.935,7654361,0.956,7317569.116,0.869,6358967.562,Desktop
2024-10-09,7034875,0.329,2314473,1.124,2601467.652,1.48,3850172.125,Mobile
2024-10-10,790752,0.892,705350,0.959,676430.65,0.959,648696.993,Mobile
2024-10-10,5165498,0.802,4142729,0.319,1321530.551,0.899,1188055.965,Mobile
2024-10-11,3961090,0.146,578319,2.07,1197120.33,0.935,1119307.509,Mobile
2024-10-12,5871084,0.671,3939497,1.518,5980156.446,1.029,6153580.983,Desktop
2024-10-13,9508101,0.066,627534,1.74,1091909.16,0.791,863700.146,Mobile
2024-10-13,8479097,0.503,4264985,0.959,4090120.615,1.482,6061558.751,Mobile
2024-10-14,7813805,0.844,6594851,0.808,5328639.608,1.186,6319766.575,Desktop
2024-10-15,8583087,0.924,7930772,1.669,13236458.468,1.03,13633552.222,Desktop
2024-10-16,9766860,0.693,6768433,1.964,13293202.412,1.338,17786304.827,Desktop
2024-10-16,483827,0.544,263201,2.184,574830.984,0.989,568507.843,Mobile
2024-10-17,9470295,0.356,3371425,1.137,3833310.225,1.046,4009642.495,Mobile
2024-10-18,3399289,0.146,496296,0.47,233259.12,1.051,245155.335,Desktop
2024-10-18,4327177,0.348,1505857,1.048,1578138.136,1.088,1717014.292,Mobile
2024-10-19,952055,0.18,171369,0.488,83628.072,0.944,78944.9,Desktop
2024-10-20,764119,0.645,492856,0.874,430756.144,1.266,545337.278,Desktop
2024-10-21,2099418,0.618,1297440,1.986,2576715.84,1.341,3455375.941,Desktop
2024-10-21,499154,0.693,345913,0.416,143899.808,1.427,205345.026,Mobile
2024-10-22,1907252,0.961,1832869,0.327,599348.163,1.28,767165.649,Mobile
2024-10-23,6312938,0.519,3276414,1.555,5094823.77,1.106,5634875.09,Mobile
2024-10-24,1587622,0.196,311173,0.819,254850.687,0.796,202861.147,Desktop
2024-10-24,6862239,0.659,4522215,1.139,5150802.885,1.086,5593771.933,Desktop
2024-10-25,1864586,0.833,1553200,1.209,1877818.8,1.396,2621435.045,Desktop
2024-10-26,3416512,0.693,2367642,2.224,5265635.808,1.305,6871654.729,Mobile
2024-10-26,5164769,0.598,3088531,1.374,4243641.594,1.149,4875944.192,Mobile
2024-10-27,9543349,0.624,5955049,2.187,13023692.163,1.153,15016317.064,Desktop
2024-10-28,8562995,0.412,3527953,2.101,7412229.253,1.367,10132517.389,Mobile
2024-10-29,9589009,0.077,738353,1.112,821048.536,1.38,1133046.98,Desktop
2024-10-29,4616424,0.317,1463406,1.903,2784861.618,1.462,4071467.686,Desktop
2024-10-30,7397766,0.262,1938214,0.976,1891696.864,1.189,2249227.571,Desktop
2024-10-31,5625819,0.278,1563977,1.533,2397576.741,0.946,2268107.597,Desktop
2024-11-01,514358,0.507,260779,0.962,250869.398,1.485,372541.056,Mobile
2024-11-01,3075578,0.32,984184,2.144,2110090.496,0.762,1607888.958,Mobile
2024-11-02,3750219,0.402,1507588,2.348,3539816.624,1.069,3784063.971,Mobile
2024-11-03,54890,0.93,51047,0.71,36243.37,0.754,27327.501,Mobile
2024-11-04,8786144,0.221,1941737,0.685,1330089.845,0.826,1098654.212,Mobile
2024-11-04,9546059,0.393,3751601,0.468,1755749.268,0.795,1395820.668,Mobile
2024-11-05,2064527,0.122,251872,2.044,514826.368,0.96,494233.313,Desktop
2024-11-06,80074,0.84,67262,0.66,44392.92,0.768,34093.763,Mobile
2024-11-06,1787240,0.469,838215,0.584,489517.56,1.376,673576.163,Desktop
2024-11-07,2860481,0.494,1413077,0.568,802627.736,1.488,1194310.071,Mobile
2024-11-08,8908194,0.73,6502981,0.825,5364959.325,1.086,5826345.827,Desktop
2024-11-09,5054617,0.882,4458172,1.453,6477723.916,1.534,9936828.487,Mobile
2024-11-09,7636306,0.077,587995,1.247,733229.765,1.301,953931.924,Desktop
2024-11-10,6127444,0.733,4491416,0.931,4181508.296,0.859,3591915.626,Mobile
2024-11-11,3799082,0.2,759816,0.956,726384.096,1.225,889820.518,Desktop
2024-11-12,7886603,0.399,3146754,1.081,3401641.074,1.304,4435739.96,Mobile
2024-11-12,6922780,0.364,2519891,2.02,5090179.82,1.258,6403446.214,Mobile
2024-11-13,913624,0.891,814038,0.762,620296.956,1.14,707138.53,Mobile
2024-11-14,6293572,0.421,2649593,1.32,3497462.76,1.019,3563914.552,Desktop
2024-11-14,4301663,0.778,3346693,1.047,3503987.571,1.497,5245469.394,Mobile
2024-11-15,9023020,0.142,1281268,1.092,1399144.656,0.986,1379556.631,Mobile
2024-11-16,8798899,0.678,5965653,0.285,1700211.105,1.095,1861731.16,Mobile
2024-11-17,1952515,0.2,390503,0.183,71462.049,0.849,60671.28,Mobile
2024-11-17,6252251,0.623,3895152,1.704,6637339.008,1.097,7281160.892,Desktop
2024-11-18,5686434,0.208,1182778,0.953,1127187.434,1.394,1571299.283,Desktop
2024-11-19,5132033,0.388,1991228,1.549,3084412.172,1.416,4367527.636,Desktop
2024-11-20,3983550,0.712,2836287,1.163,3298601.781,0.863,2846693.337,Mobile
2024-11-20,8277650,0.293,2425351,1.979,4799769.629,1.303,6254099.827,Mobile
2024-11-21,1658699,0.814,1350180,2.006,2708461.08,1.485,4022064.704,Desktop
2024-11-22,8151067,0.684,5575329,2.147,11970231.363,1.098,13143314.037,Mobile
2024-11-23,5403699,0.607,3280045,1.374,4506781.83,1.435,6467231.926,Desktop
2024-11-23,1442230,0.587,846589,2.053,1738047.217,1.179,2049157.669,Desktop
2024-11-24,946652,0.068,64372,1.104,71066.688,1.243,88335.893,Mobile
2024-11-25,2083589,0.763,1589778,0.352,559601.856,1.268,709575.153,Mobile
2024-11-25,8630573,0.078,673184,0.36,242346.24,1.124,272397.174,Mobile
2024-11-26,2060606,0.309,636727,0.431,274429.337,0.961,263726.593,Mobile
2024-11-27,3966,0.428,1697,0.491,833.227,1.402,1168.184,Desktop
2024-11-28,5308532,0.802,4257442,0.986,4197837.812,0.774,3249126.466,Mobile
2024-11-28,6565897,0.379,2488474,1.17,2911514.58,0.885,2576690.403,Mobile
2024-11-29,8732018,0.928,8103312,2.122,17195228.064,1.104,18983531.783,Desktop
2024-11-30,2366874,0.24,568049,1.644,933872.556,0.976,911459.615,Desktop
2024-12-01,9225167,0.359,3311834,1.796,5948053.864,1.401,8333223.463,Desktop
2024-12-01,3521545,0.867,3053179,0.936,2857775.544,1.12,3200708.609,Desktop
2024-12-02,9051103,0.884,8001175,2.303,18426706.025,1.306,24065278.069,Mobile
2024-12-03,3216999,0.817,2628288,0.416,1093367.808,1.401,1531808.299,Mobile
2024-12-03,1626017,0.941,1530081,0.603,922638.843,1.249,1152375.915,Mobile
2024-12-04,2173595,0.638,1386753,1.643,2278435.179,0.95,2164513.42,Mobile
2024-12-05,4330246,0.054,233833,1.524,356361.492,0.899,320368.981,Mobile
2024-12-06,6300566,0.441,2778549,1.678,4662405.222,1.005,4685717.248,Desktop
2024-12-06,8188159,0.551,4511675,1.78,8030781.5,0.848,6810102.712,Mobile
2024-12-07,5165697,0.831,4292694,1.114,4782061.116,0.876,4189085.538,Mobile
2024-12-08,3280087,0.939,3080001,2.187,6735962.187,0.903,6082573.855,Mobile
2024-12-09,69833,0.479,33450,1.578,52784.1,1.271,67088.591,Desktop
2024-12-09,8659674,0.843,7300105,1.061,7745411.405,0.823,6374473.586,Desktop
2024-12-10,2848910,0.994,2831816,2.022,5725931.952,0.776,4443323.195,Mobile
2024-12-11,307033,0.195,59871,1.82,108965.22,1.455,158544.395,Mobile
2024-12-12,328690,0.159,52261,2.135,111577.235,1.427,159220.714,Desktop
2024-12-12,5775833,0.819,4730407,1.967,9304710.569,1.218,11333137.473,Mobile
